#circles #f_b 	 kappa_11 	 kappa_22 	 kappa_12 		 #rectangles #f_b 	 kappa_11 	 kappa_22 	 kappa_12 		
   6.4253125e-01   3.3600325e-01   3.5867202e-01  -1.9049227e-03           5.7545000e-01   3.7830940e-01   4.2045084e-01  -1.9539330e-02
   2.7356875e-01   6.6671405e-01   6.7697625e-01   1.6476444e-02           5.7374375e-01   4.2164244e-01   3.9619586e-01  -1.2278631e-02
   6.6801250e-01   3.3788271e-01   3.6601817e-01   6.9451777e-05           7.5445000e-01   2.8508476e-01   3.0074296e-01   8.2743461e-03
   7.6537500e-01   2.9660689e-01   2.7597808e-01  -3.9341393e-03           2.8526250e-01   6.8198928e-01   6.4620955e-01  -1.0340202e-02
   5.2371875e-01   4.9337911e-01   3.6670087e-01  -5.1392650e-03           5.7000000e-01   3.9898413e-01   4.0887021e-01  -2.6077399e-02
   7.2584375e-01   2.7523270e-01   3.6428533e-01  -4.7574604e-04           8.0740625e-01   2.6954945e-01   2.6708304e-01  -1.1283576e-03
   2.3466875e-01   7.4194156e-01   6.9967804e-01  -9.2385100e-04           7.7035000e-01   2.9963243e-01   2.8100986e-01  -1.3415108e-02
   2.7115000e-01   7.0876300e-01   6.4451416e-01  -1.1120053e-02           3.9048750e-01   5.2913538e-01   5.6476608e-01  -1.9491816e-02
   2.2731250e-01   7.2123862e-01   7.4298062e-01   6.7295192e-03           7.8730000e-01   2.7596375e-01   2.9701458e-01  -6.0359085e-03
   6.5265625e-01   3.8189855e-01   3.6756469e-01  -8.7390852e-04           5.8936250e-01   3.9914176e-01   3.8211078e-01  -1.1456996e-02
   2.6804375e-01   7.1416225e-01   6.6927618e-01  -4.6187261e-03           5.8610625e-01   3.7222109e-01   4.0622506e-01  -9.0554334e-03
   6.8301875e-01   3.3546088e-01   3.1932659e-01   5.5250033e-03           7.4853125e-01   3.1421610e-01   2.9644501e-01  -8.2178276e-03
   6.8161875e-01   3.2981291e-01   3.1450696e-01  -1.0713987e-02           4.5541875e-01   5.1539291e-01   4.8246583e-01   1.0553372e-03
   4.6993125e-01   3.9200746e-01   5.7876311e-01  -1.9061032e-03           7.7571875e-01   2.8186423e-01   2.9314941e-01   4.2424179e-04
   5.4895000e-01   3.6114392e-01   4.8453206e-01  -3.4855595e-04           3.4718750e-01   5.5206504e-01   6.1204809e-01  -2.9573047e-03
   5.0798750e-01   5.0184805e-01   4.5332003e-01   1.5285995e-02           6.3215625e-01   3.5791638e-01   3.7364162e-01  -3.6327108e-03
   5.5383125e-01   4.9737660e-01   3.4974249e-01  -4.2642456e-03           5.0691250e-01   4.9694354e-01   4.0130163e-01  -2.0261660e-02
   8.0577500e-01   2.8076991e-01   2.7001288e-01  -7.4778459e-03           7.1496875e-01   3.0043749e-01   3.3268620e-01  -1.1679916e-02
   5.0758750e-01   4.0138661e-01   4.8484968e-01  -2.2540479e-03           4.4622500e-01   4.9718450e-01   5.1694834e-01  -8.6564996e-03
   7.3358125e-01   3.0583535e-01   3.2283054e-01   8.0372295e-03           2.8490000e-01   6.7376050e-01   6.5629502e-01  -4.0830393e-03
   7.9921250e-01   2.7976929e-01   2.7154117e-01   1.1666657e-02           7.0613750e-01   3.4314517e-01   3.1636777e-01  -2.1772447e-02
   5.0658125e-01   4.7551898e-01   4.9507964e-01   2.4169458e-02           6.0608125e-01   3.7455016e-01   3.9157016e-01   8.0837437e-03
   2.5623125e-01   7.1495752e-01   6.6869500e-01   4.7451448e-02           6.8440625e-01   3.3005658e-01   3.3868341e-01   1.7388662e-02
   7.3900625e-01   2.7125910e-01   3.6428888e-01  -2.7746395e-03           5.0378125e-01   4.2901463e-01   4.8000369e-01   1.9989963e-02
   5.4983750e-01   3.8544960e-01   4.8250469e-01  -1.1155685e-03           5.4781250e-01   4.1990767e-01   4.2459366e-01  -2.0544655e-02
   3.2497500e-01   6.5849012e-01   6.1406832e-01   4.6159840e-03           4.6621250e-01   4.4955544e-01   5.1685812e-01   7.7103845e-03
   6.2245625e-01   4.1453051e-01   3.5476732e-01   5.0474929e-03           7.6827500e-01   3.0512768e-01   2.7655106e-01  -1.0096719e-04
   4.5885000e-01   4.6577933e-01   5.3979864e-01  -2.6024886e-02           5.3909375e-01   4.3702407e-01   4.1108135e-01  -3.8829063e-04
   7.7312500e-01   3.1262871e-01   2.7586398e-01   5.0243102e-04           7.8758125e-01   2.7528821e-01   2.8305754e-01   8.8045693e-03
   3.8751250e-01   6.0272054e-01   5.4720484e-01  -1.6919055e-02           2.0008125e-01   7.0103631e-01   7.8388654e-01  -1.7702104e-02
   5.8852500e-01   4.3696040e-01   3.3258816e-01  -4.6813854e-03           2.5836250e-01   6.6886602e-01   6.6675264e-01  -1.0037410e-02
   6.7160000e-01   3.1173906e-01   3.8825862e-01   1.1013971e-02           4.7549375e-01   4.6252988e-01   4.6374376e-01   4.4044346e-03
   5.7083125e-01   4.6458182e-01   3.5701892e-01  -9.0934499e-03           7.8499375e-01   2.7676330e-01   2.8612113e-01  -2.6514726e-03
   8.2953750e-01   2.6686411e-01   2.6608440e-01  -1.1752139e-02           2.8292500e-01   6.2925696e-01   6.7799030e-01   3.8031220e-02
   4.5261875e-01   4.7576803e-01   5.6626637e-01   7.8676958e-03           5.8811250e-01   3.8622038e-01   4.0131132e-01  -9.2058879e-03
   5.7812500e-01   3.9173281e-01   4.1107666e-01   3.0899831e-03           7.4862500e-01   3.0634848e-01   2.9674822e-01  -9.7630316e-04
   6.0918125e-01   4.6904344e-01   3.2413541e-01   2.5461877e-04           3.1687500e-01   6.1492243e-01   6.2529505e-01   8.0688052e-03
   5.0750000e-01   4.6942861e-01   4.7424454e-01   1.5540279e-02           2.3493125e-01   6.7826141e-01   7.2574071e-01   4.0602593e-02
   3.5426250e-01   6.1446800e-01   5.9780894e-01   3.0120440e-03           8.0725625e-01   2.6772927e-01   2.8079348e-01   3.0806935e-03
   6.7376875e-01   3.5632889e-01   3.7762405e-01   7.8748712e-03           7.5341875e-01   2.9697553e-01   3.0388589e-01   9.4750169e-03
   2.4476250e-01   7.3928845e-01   6.7225191e-01   6.1375207e-04           4.3253125e-01   5.2204517e-01   4.8066857e-01  -4.7378903e-02
   4.5605625e-01   4.6983671e-01   5.3497615e-01   2.2454132e-02           5.6762500e-01   3.9247946e-01   4.0479139e-01  -2.5685539e-02
   5.8513125e-01   3.9059292e-01   4.5624860e-01   3.8512377e-04           4.8842500e-01   4.6698077e-01   4.5267794e-01  -3.5651210e-02
   4.1012500e-01   5.1856758e-01   5.9370813e-01   3.0368814e-03           4.2918125e-01   4.8886590e-01   5.0639809e-01   2.6202148e-03
   5.8253750e-01   4.4574298e-01   3.4791258e-01  -2.8459839e-03           5.0085625e-01   4.8129470e-01   4.1967719e-01   3.3090933e-03
   3.6686875e-01   5.9957506e-01   5.9515127e-01  -5.0179686e-03           6.2154375e-01   3.5432766e-01   3.8026966e-01   4.8970755e-03
   5.3852500e-01   4.4300567e-01   4.4661648e-01   7.4941687e-03           2.3981875e-01   7.2032719e-01   6.8130437e-01   1.2684402e-02
   8.1758750e-01   2.8458938e-01   2.6135834e-01   1.1701366e-02           5.7687500e-01   4.2809555e-01   3.8434017e-01  -1.2755154e-03
   7.6412500e-01   3.1702386e-01   2.6461362e-01   1.7510154e-03           4.3138125e-01   4.9521640e-01   5.0974633e-01   4.9014278e-03
   4.2978750e-01   5.0544722e-01   5.5681254e-01   2.1297073e-02           2.1866250e-01   7.2898502e-01   6.8268039e-01  -3.7643397e-03
   2.9988750e-01   6.7054592e-01   6.4454532e-01  -2.9497396e-03           3.8775000e-01   5.3810572e-01   5.6766084e-01  -1.4574212e-02
   5.7933750e-01   4.9219901e-01   3.3069610e-01  -4.1143625e-03           4.5435000e-01   5.1867703e-01   4.4507433e-01   1.5331724e-02
   7.0933750e-01   3.2844238e-01   3.2705832e-01  -6.7336625e-03           4.0860625e-01   5.6777121e-01   5.1589870e-01   3.3641202e-02
   4.2493125e-01   5.2433018e-01   5.8054158e-01   4.9661706e-03           6.3185000e-01   3.8539268e-01   3.5659264e-01   7.9606415e-03
   7.7366875e-01   2.7206362e-01   3.0763406e-01   2.2984662e-03           3.5936250e-01   5.7951630e-01   6.1643592e-01  -8.5612036e-03
   6.2437500e-01   4.0263161e-01   4.0389224e-01   7.7913911e-06           4.0898125e-01   5.6041767e-01   5.1304728e-01  -2.5118349e-02
   2.3447500e-01   7.5541392e-01   6.8490843e-01   2.7655891e-03           6.5630000e-01   3.5646279e-01   3.7040582e-01   1.5442433e-02
   2.1946875e-01   7.4427124e-01   7.4488230e-01   3.5439514e-05           2.8063125e-01   6.7052421e-01   6.6405737e-01   1.2373916e-02
   2.1894375e-01   7.5084638e-01   7.3813116e-01  -7.9595426e-04           6.2208125e-01   3.6830542e-01   3.6146665e-01   1.3054451e-02
   4.4486250e-01   5.1392564e-01   5.3584400e-01   1.5996263e-02           7.3621250e-01   3.1038977e-01   3.0519421e-01   7.0436580e-03
   7.1146250e-01   3.5171219e-01   3.2341173e-01   1.5706244e-02           3.2175000e-01   6.1648087e-01   6.2115737e-01   1.1303479e-02
   6.6421875e-01   2.8759340e-01   4.2386443e-01  -6.5547245e-03           6.2706250e-01   3.9726183e-01   3.4582719e-01  -1.3505615e-02
   7.4628750e-01   3.0816652e-01   2.8080250e-01  -8.0084942e-04           2.4638750e-01   6.7725214e-01   7.1254815e-01   4.9105166e-02
   6.5815000e-01   3.0721927e-01   4.2205561e-01  -6.5757730e-04           2.9483750e-01   6.6865244e-01   5.6945732e-01   1.3670163e-02
   3.9255000e-01   4.2883310e-01   6.5404106e-01  -5.5423419e-05           7.6873125e-01   2.8097462e-01   2.8859847e-01  -5.7071137e-03
   5.2879375e-01   5.1212148e-01   3.7660463e-01  -2.8206004e-03           4.9483750e-01   5.0348923e-01   4.2247979e-01   2.9786212e-03
   4.8965000e-01   4.8780076e-01   4.5874198e-01   2.2625896e-03           7.6376875e-01   2.8267151e-01   2.9724099e-01   7.6387264e-03
   3.7556875e-01   4.6709299e-01   6.4146600e-01  -1.7134078e-03           4.0356875e-01   5.5547212e-01   5.4071942e-01   4.9444203e-03
   7.6706250e-01   3.0046634e-01   2.7912751e-01   3.9838373e-03           3.9510000e-01   4.6401151e-01   5.9615959e-01  -1.9282511e-02
   5.0509375e-01   4.8389030e-01   4.9598646e-01  -1.8948305e-02           5.4541875e-01   4.0867121e-01   4.3855194e-01  -2.4305685e-02
   6.1445625e-01   3.5480480e-01   4.1423650e-01  -1.7595293e-03           3.3740625e-01   5.0931034e-01   6.6048446e-01   5.5296206e-03
   2.0411875e-01   7.0713134e-01   7.7884704e-01   3.3957494e-02           2.9665000e-01   6.6008220e-01   6.2802108e-01   4.9244189e-03
   7.1915625e-01   3.5429521e-01   2.9075414e-01  -1.3522391e-04           4.1593125e-01   5.2707594e-01   4.6890976e-01  -1.1369439e-03
   2.2008750e-01   7.4316327e-01   7.3925155e-01   1.6008903e-02           3.5680000e-01   5.9680014e-01   5.8760031e-01   5.9712653e-03
   5.0671875e-01   3.9112006e-01   5.3311342e-01   2.1553203e-03           6.2991875e-01   3.9006451e-01   3.4185291e-01   6.4192653e-03
   5.8389375e-01   4.6310640e-01   3.3485278e-01   3.3078739e-03           4.7153750e-01   4.6160737e-01   4.6690543e-01  -2.4789757e-02
   2.6879375e-01   6.8509649e-01   6.6813505e-01  -1.3541628e-02           4.0168750e-01   5.1605891e-01   5.6992709e-01   3.4585949e-03
   5.2316875e-01   4.3303603e-01   4.6793422e-01   1.8563168e-02           2.6153750e-01   7.2002260e-01   6.3723660e-01  -2.2146099e-02
   3.2721250e-01   6.4356863e-01   6.1326287e-01  -8.8953354e-04           2.2666250e-01   7.4262584e-01   7.0663821e-01   1.2000083e-02
   6.5571875e-01   4.0684982e-01   3.4926648e-01  -3.2823909e-03           5.3478125e-01   3.8459425e-01   4.6253322e-01  -1.2515527e-02
   5.6919375e-01   4.5036516e-01   4.1402526e-01   5.1676455e-03           3.5506875e-01   5.6142550e-01   5.9261342e-01  -2.0684129e-02
   5.2088125e-01   5.0319535e-01   4.3483946e-01  -2.3394495e-04           2.4838125e-01   6.6309949e-01   6.9405293e-01  -4.7102559e-02
   7.7040625e-01   3.0733833e-01   2.8986715e-01   6.5992454e-04           4.7865000e-01   4.7175762e-01   4.7795982e-01   5.8971042e-03
   2.8286875e-01   6.7364170e-01   6.6704441e-01  -2.8300825e-02           3.9654375e-01   5.3023646e-01   5.3237649e-01   4.3145901e-03
   4.3368125e-01   5.4925376e-01   5.5017565e-01   9.4133197e-06           8.1720625e-01   2.7255329e-01   2.6244447e-01   1.3510558e-02
   5.7398750e-01   4.6023874e-01   4.0417396e-01   6.8740549e-03           3.3558125e-01   6.2068861e-01   5.8635768e-01   2.1761265e-02
   2.6170000e-01   6.8198370e-01   7.1120598e-01  -4.4961253e-03           2.7166250e-01   6.4584455e-01   6.9632756e-01  -2.0862664e-03
   6.4221875e-01   3.8668129e-01   3.5597241e-01   8.7507286e-03           3.5075000e-01   5.4327440e-01   5.6546736e-01  -8.6478395e-04
   5.5446250e-01   3.5440532e-01   4.4634439e-01  -2.2691983e-03           8.0342500e-01   2.7018789e-01   2.7763780e-01  -4.3502039e-03
   7.6030625e-01   3.1189724e-01   2.6333579e-01  -6.3173433e-03           5.5528750e-01   4.1563585e-01   4.2853691e-01  -1.9677941e-02
   7.2516250e-01   3.7827756e-01   2.7608791e-01  -8.9266079e-04           6.1681250e-01   4.1740907e-01   3.3962263e-01   7.1664194e-03
   3.3116250e-01   6.5832036e-01   5.8905360e-01  -3.3083797e-02           3.2044375e-01   6.2556605e-01   6.1873075e-01   7.2488543e-03
   4.4156875e-01   5.7741468e-01   4.4902544e-01  -2.7365772e-03           6.6656250e-01   3.4525601e-01   3.3430223e-01   1.7118751e-02
   2.2248750e-01   7.2459951e-01   7.4767003e-01   1.2297788e-02           2.8658125e-01   6.6169106e-01   5.9122248e-01   4.3302553e-03
   7.5753125e-01   2.7666592e-01   2.9983119e-01   1.7774662e-03           5.6281250e-01   4.3019428e-01   4.1752272e-01  -1.4885167e-02
   5.7940000e-01   4.3325021e-01   4.3595640e-01  -6.6698102e-03           4.7543750e-01   4.9670178e-01   4.5054611e-01  -1.2980798e-04
   5.9547500e-01   4.3224413e-01   3.5760133e-01   1.8607230e-03           2.7655625e-01   6.2502377e-01   6.8175713e-01   2.5856399e-03
   5.5973125e-01   5.1601170e-01   3.3755151e-01  -8.0373751e-04           2.7905000e-01   6.6771488e-01   6.6040124e-01  -5.8174524e-03
   6.0179375e-01   4.7843518e-01   3.1940134e-01   1.8412168e-03           2.4373125e-01   7.0011105e-01   7.0983176e-01  -3.7128617e-03
   2.9788750e-01   6.5105691e-01   6.5681106e-01  -1.2508628e-02           5.3946875e-01   4.6472533e-01   3.9746502e-01   4.5872442e-03
   3.1498750e-01   6.6576236e-01   6.2872710e-01   1.6712207e-02           7.5176250e-01   3.1326571e-01   2.8432932e-01   3.3250382e-03
   6.1923750e-01   3.6867574e-01   4.0597081e-01   3.7349793e-03           4.2698125e-01   4.8833281e-01   5.4604489e-01   2.1596050e-02
   6.3800000e-01   2.9879647e-01   4.4987308e-01   1.3875381e-06           4.8991875e-01   4.3849990e-01   5.1083612e-01  -3.2860159e-03
   4.9396250e-01   4.9475571e-01   4.6892421e-01  -1.2501909e-02           2.5893750e-01   6.4632184e-01   7.0368678e-01  -3.2853169e-02
   5.4221250e-01   4.5125263e-01   4.1986050e-01  -8.3302277e-04           3.0541875e-01   5.9381744e-01   6.4199881e-01   4.6972833e-02
   7.8804375e-01   2.7104733e-01   2.8605500e-01  -3.7060704e-03           5.0441875e-01   4.8240529e-01   4.3332858e-01  -1.5190339e-02
   5.7058750e-01   4.8043558e-01   3.4598558e-01  -5.0621333e-03           2.7278125e-01   6.4587053e-01   6.4314651e-01  -4.6722729e-02
   4.1623125e-01   6.0286273e-01   4.9890002e-01   1.4858324e-02           6.1269375e-01   3.7120537e-01   3.7708397e-01  -4.3214276e-03
   5.8353750e-01   4.1901850e-01   4.4372641e-01   7.1119942e-03           5.2824375e-01   4.0446199e-01   4.7743241e-01  -8.4442369e-03
   4.2281250e-01   5.4278918e-01   5.6101816e-01  -1.4673544e-02           7.4358750e-01   2.9471863e-01   2.9552262e-01  -8.4924893e-03
   4.7620000e-01   4.6907095e-01   4.7355641e-01  -2.4830574e-02           3.8033750e-01   6.0732129e-01   5.4637573e-01   9.3615397e-03
   2.4386250e-01   6.9099829e-01   7.2963045e-01   5.0580747e-03           7.7878125e-01   2.8670729e-01   2.7476060e-01  -6.7646623e-04
   5.0770000e-01   4.9875149e-01   4.3910166e-01   6.9075526e-03           7.3545625e-01   2.8964360e-01   3.1327953e-01  -1.4884745e-03
   2.6845000e-01   6.9581366e-01   6.9647924e-01  -7.1263106e-06           8.0048750e-01   2.7016027e-01   2.8237327e-01  -6.3766054e-03
   2.9605625e-01   6.5387820e-01   6.7004886e-01  -1.4062976e-02           6.7523125e-01   3.3152572e-01   3.3522109e-01  -1.1648050e-02
   3.1786250e-01   6.3102479e-01   6.1623491e-01   1.7844512e-03           5.2676250e-01   4.2599056e-01   4.2750355e-01   9.4069980e-03
   5.3193125e-01   3.7734981e-01   4.9571919e-01  -4.5101964e-03           6.6823125e-01   3.4393273e-01   3.4019730e-01  -5.4980791e-03
   2.9232500e-01   7.1164464e-01   5.9824005e-01  -4.2594701e-03           2.5690625e-01   6.9355848e-01   6.2167254e-01   2.1404799e-02
   8.0804375e-01   2.6707360e-01   2.7140971e-01   6.3420695e-04           7.7633750e-01   2.7634591e-01   2.8749524e-01   7.9813656e-03
   7.2301250e-01   2.9238157e-01   3.1597389e-01   3.0687628e-03           2.4160000e-01   6.8193832e-01   7.2475297e-01   2.5315422e-02
   2.0320000e-01   7.7963019e-01   7.2189020e-01   1.9542310e-02           3.6913125e-01   5.6942063e-01   5.5372642e-01  -2.7707872e-02
   2.5366875e-01   7.0210377e-01   7.1252905e-01   1.6308897e-03           6.0718750e-01   3.7849331e-01   3.8274417e-01  -1.9993234e-02
   5.0603750e-01   4.5142221e-01   4.8733923e-01  -1.5298414e-03           2.4128125e-01   7.1185282e-01   6.8410064e-01  -1.2641619e-02
   3.8603125e-01   5.5441300e-01   6.0005664e-01  -1.7094200e-02           3.0923750e-01   6.5481189e-01   5.6877791e-01   4.0271476e-02
   2.9267500e-01   6.5613135e-01   6.6558968e-01  -1.5701143e-02           2.3887500e-01   6.8785256e-01   7.2892161e-01  -3.2423448e-02
   4.8732500e-01   4.8523882e-01   4.8520830e-01   2.1092952e-02           3.9450625e-01   5.9125583e-01   4.9833210e-01  -1.9920304e-03
   2.3306875e-01   7.4124703e-01   7.0324660e-01   6.9036123e-06           3.3592500e-01   6.5390718e-01   5.6606971e-01  -6.5439348e-03
   3.4307500e-01   6.2673690e-01   6.2741995e-01   1.1140934e-05           5.0691875e-01   4.2589740e-01   4.5779488e-01   5.8766398e-03
   8.0106250e-01   2.6305451e-01   2.7941055e-01   8.9498089e-03           8.0482500e-01   2.6624313e-01   2.7091269e-01   1.2695772e-02
   4.4678750e-01   5.0114487e-01   5.4755781e-01   7.4722879e-05           7.2627500e-01   3.1858230e-01   3.1553875e-01   1.6737756e-03
   5.9421875e-01   4.2476295e-01   4.2599533e-01   2.7082739e-06           2.4468750e-01   7.0759083e-01   6.9574052e-01  -3.1088738e-03
   2.1055625e-01   7.5674179e-01   7.2722245e-01   3.3521258e-02           2.5178750e-01   6.8212738e-01   6.9954809e-01   5.0057612e-02
   5.3291250e-01   3.6995879e-01   5.1789742e-01   2.0218641e-02           6.5400000e-01   3.4292577e-01   3.3973018e-01   1.2086955e-03
   4.9271875e-01   5.3878126e-01   3.9498648e-01   1.8868155e-03           5.0658125e-01   4.3612633e-01   4.8055588e-01  -6.9201621e-03
   6.6368125e-01   4.1007281e-01   3.0200840e-01  -2.8738470e-03           7.5645000e-01   2.9327174e-01   2.9485885e-01   7.6146067e-03
   7.2965000e-01   3.1941864e-01   3.0468623e-01   4.5432473e-03           3.3616250e-01   6.0843771e-01   6.0066204e-01   2.3937033e-02
   7.2355000e-01   2.9860405e-01   3.5685180e-01  -1.3358778e-02           4.9610000e-01   4.5503516e-01   4.6025173e-01  -4.8576725e-03
   2.7783125e-01   6.6674240e-01   6.9718566e-01  -9.4080847e-04           2.0393750e-01   7.6373546e-01   7.3162126e-01  -2.5229294e-02
   4.8642500e-01   4.8804916e-01   4.9669026e-01   3.5037978e-02           7.4737500e-01   2.9645815e-01   3.0360603e-01   8.0008145e-03
   6.0478750e-01   3.5021103e-01   4.2062056e-01  -4.8020003e-03           5.5260625e-01   3.6450493e-01   4.8578448e-01   5.3713575e-03
   6.0910625e-01   4.7535482e-01   3.1629536e-01   8.2451682e-05           4.8316875e-01   4.8799372e-01   4.6136626e-01  -6.7284992e-03
